plate,state,license_type,summons_number,issue_date,violation_time,violation,fine_amount,penalty_amount,interest_amount,reduction_amount,payment_amount,amount_due,precinct,county,issuing_agency,violation_status,judgment_entry_date
EG77699,IL,PAS,5701181900,11/13/2024,05:37P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,ST,TRANSIT AUTHORITY,,
KPF6837,NY,PAS,5802388596,01/15/2025,09:39P,EXPIRED METER-COMM METER ZONE,100,0,0,0,100,0,000,,TRANSIT AUTHORITY,,
LEK2401,NY,PAS,4939780818,03/11/2025,12:19P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
FDW1764,NY,PAS,4939203530,03/06/2025,01:19P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
LTC2623,NY,PAS,4939781124,03/11/2025,12:24P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LPM4502,PA,PAS,2023625130,04/11/2025,07:35A,DOUBLE PARKING,115,0,0,0,115,0,044,Bronx,DEPARTMENT OF SANITATION,,
KVV1380,NY,PAS,2023639530,04/15/2025,01:17A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,072,Kings,DEPARTMENT OF SANITATION,,
BHJ4587,TX,PAS,1490128207,07/25/2023,12:56P,OBSTRUCTING DRIVEWAY,95,10,0,0,0,105,071,K,POLICE DEPARTMENT,,
LSS9857,NY,PAS,5707328464,11/04/2025,04:26P,MTA CAMERA VIOLATION - DOUBLE PARKING,50,0,0,0,50,0,000,BK,TRANSIT AUTHORITY,,
HJV1758,NY,PAS,1494950571,05/23/2024,07:55P,PEDESTRIAN RAMP,165,60,3.67,0.02,228.65,0,052,BX,POLICE DEPARTMENT,,09/12/2024
LKM7649,NY,PAS,4965450036,09/19/2025,06:57P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,MN,DEPARTMENT OF TRANSPORTATION,,
KMY4866,NY,PAS,4938011682,02/23/2025,01:10P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
KLT9743,NY,PAS,1499030551,06/20/2025,04:36A,FIRE HYDRANT,115,0,0,0,115,0,072,,POLICE DEPARTMENT,,
KPX2398,NY,PAS,4941179195,03/23/2025,12:06A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
KVW2911,NY,PAS,4965450061,09/19/2025,06:58P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
KHV2752,NY,PAS,5701181972,11/13/2024,05:47P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,QN,TRANSIT AUTHORITY,,
KYL6354,NY,PAS,5701182101,11/13/2024,06:06P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,HEARING HELD-GUILTY,
T772786C,NY,OMT,5701182381,11/13/2024,06:36P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,QN,TRANSIT AUTHORITY,,
JRT6459,NY,PAS,4939781409,03/11/2025,12:29P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LCJ1865,NY,PAS,4939781630,03/11/2025,12:33P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
R19GXN,NJ,PAS,4939781653,03/11/2025,12:33P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,ST,DEPARTMENT OF TRANSPORTATION,,
LKA7065,NY,PAS,4939203852,03/06/2025,01:22P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
JANAZAH3,NY,SRF,4939781367,03/11/2025,12:27P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,ST,DEPARTMENT OF TRANSPORTATION,,
KRZ3340,NY,PAS,4939203840,03/06/2025,01:22P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,ST,DEPARTMENT OF TRANSPORTATION,,
KRS5711,NY,PAS,4939203712,03/06/2025,01:20P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
HCC7789,NY,PAS,4939781525,03/11/2025,12:31P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
JKD3577,NY,PAS,2023643429,04/11/2025,07:47A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,062,Kings,DEPARTMENT OF SANITATION,,
CY6688,NY,SRF,2023643727,04/15/2025,11:52A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,062,Kings,DEPARTMENT OF SANITATION,,
GBT8610,NY,PAS,4939204133,03/06/2025,01:25P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
JPU3466,NY,PAS,4938012030,02/23/2025,01:16P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
F59MUP,NJ,PAS,4965842900,09/23/2025,05:24P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,MN,DEPARTMENT OF TRANSPORTATION,,
KSB9735,NY,PAS,9196196920,04/12/2025,08:17A,FRONT OR BACK PLATE MISSING,65,0,0,0,65,0,028,NY,TRAFFIC,,
GVV5360,NY,PAS,4965450103,09/19/2025,07:00P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,ST,DEPARTMENT OF TRANSPORTATION,,
GRE1813,NY,PAS,4966011292,09/24/2025,02:54P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,MN,DEPARTMENT OF TRANSPORTATION,,
LZF2554,NY,PAS,4965450140,09/19/2025,07:01P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
LHX1896,NY,PAS,4936318450,02/07/2025,04:27P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,1.86,0.13,76.73,0,000,BK,DEPARTMENT OF TRANSPORTATION,,05/01/2025
14272ML,NY,COM,8657848053,11/13/2018,02:03P,REG. STICKER-EXPIRED/MISSING,65,60,64.71,0.31,189.4,0,110,Q,TRAFFIC,,02/28/2019
JLU8417,NY,PAS,5701182794,11/13/2024,07:50P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,BK,TRANSIT AUTHORITY,HEARING HELD-GUILTY,
19864NB,NY,COM,5701182502,11/13/2024,06:47P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
LEK5648,NY,PAS,2023669224,04/12/2025,07:44A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,043,Bronx,DEPARTMENT OF SANITATION,,
LBD4284,NY,PAS,4941179626,03/23/2025,12:20A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
GASNAI,NY,OMT,4941179274,03/23/2025,12:09A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
HLZ4506,NY,PAS,4939204170,03/06/2025,01:25P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
22590,MA,PAS,4939204108,03/06/2025,01:24P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
KVT3106,NY,PAS,4939204443,03/06/2025,01:28P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
DASTDAAD,NY,SRF,4939204625,03/06/2025,01:29P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
Y207725C,NY,OMT,4965450310,09/19/2025,07:15P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
L71RSZ,NJ,PAS,5701183154,11/13/2024,08:56P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,MN,TRANSIT AUTHORITY,,
LDJ2770,NY,PAS,4936319351,02/07/2025,05:25P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,1.9,0.04,76.86,0,000,QN,DEPARTMENT OF TRANSPORTATION,,05/01/2025
PWEP87,FL,PAS,4941179845,03/23/2025,12:26A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,MN,DEPARTMENT OF TRANSPORTATION,,
LSX8968,NY,PAS,4938013022,02/23/2025,01:30P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
LAN6106,NY,PAS,5703580961,03/23/2025,04:53P,NO STANDING-OFF-STREET LOT,150,0,0,0,150,0,000,MN,TRANSIT AUTHORITY,,
JLB4660,PA,PAS,4939782463,03/11/2025,12:46P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
2208269,IN,PAS,9049138202,05/13/2023,10:57A,DOUBLE PARKING-MIDTOWN COMML,115,0,0,115,0,0,018,NY,TRAFFIC,HEARING HELD-NOT GUILTY,
MCP7685,PA,PAS,4939782402,03/11/2025,12:45P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
KHS2687,NY,PAS,4939204431,03/06/2025,01:28P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,ST,DEPARTMENT OF TRANSPORTATION,,
EGA7259,NY,PAS,4939204662,03/06/2025,01:29P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,ST,DEPARTMENT OF TRANSPORTATION,,
KVG4855,NY,PAS,1498529677,01/07/2025,06:21P,NO STANDING-DAY/TIME LIMITS,115,30,0,0,145,0,013,NY,LONG ISLAND RAILROAD,HEARING ADJOURNMENT,
KHA2789,NY,PAS,1498529379,01/13/2025,11:13A,NO PARKING-STREET CLEANING,65,60,0.59,0.09,125.5,0,013,NY,LONG ISLAND RAILROAD,,05/01/2025
XBHV63,NJ,PAS,9188795184,03/04/2025,02:11P,DOUBLE PARKING-MIDTOWN COMML,115,0,0,0,115,0,018,NY,TRAFFIC,HEARING HELD-GUILTY,
T130722C,NY,OMT,1498529732,01/10/2025,06:48P,NO STANDING-DAY/TIME LIMITS,115,60,0.91,0.22,175.69,0,013,NY,LONG ISLAND RAILROAD,,05/01/2025
A76UEH,NJ,PAS,4049629458,11/18/2025,02:30P,BUS LANE VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
EEB8795,NY,PAS,4965843400,09/23/2025,05:37P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,25,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
HZA5140,NY,PAS,4965450346,09/19/2025,07:19P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
ZTS3262,PA,PAS,4939783042,03/11/2025,01:00P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LHP5568,NY,PAS,4939204844,03/06/2025,01:32P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
W300966C,NY,OMT,5701183324,11/13/2024,08:05P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
KDV3856,NY,PAS,4939205022,03/06/2025,01:33P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,ST,DEPARTMENT OF TRANSPORTATION,,
JCS5154,NY,PAS,4939783054,03/11/2025,01:00P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,MN,DEPARTMENT OF TRANSPORTATION,,
LPG8041,NY,PAS,4939783078,03/11/2025,01:00P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
F82MNZ,NJ,PAS,2023672181,04/11/2025,11:46A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,024,NY,DEPARTMENT OF SANITATION,,
P92UEJ,NJ,PAS,2023672193,04/11/2025,11:49A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,024,NY,DEPARTMENT OF SANITATION,,
GJD3923,NY,PAS,2023672260,04/15/2025,08:16A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,020,NY,DEPARTMENT OF SANITATION,,
T754675C,NY,OMT,2023684146,04/15/2025,12:05P,NO PARKING-STREET CLEANING,65,0,0,0,65,0,050,Bronx,DEPARTMENT OF SANITATION,,
LNS3552,NY,PAS,4939205472,03/06/2025,01:37P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
KHM8484,NY,PAS,4939205319,03/06/2025,01:36P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
S26VXZ,NJ,PAS,5707328646,11/04/2025,04:33P,MTA CAMERA VIOLATION - DOUBLE PARKING,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
LLE2766,NY,PAS,4938013927,02/23/2025,01:46P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,ST,DEPARTMENT OF TRANSPORTATION,,
KGW4480,NY,PAS,4049629495,11/18/2025,02:45P,BUS LANE VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
KPY5434,NY,PAS,5701183385,11/13/2024,08:12P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,BK,TRANSIT AUTHORITY,,
EVA6400,NY,PAS,4966011486,09/24/2025,02:57P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LZD9651,PA,PAS,4933165233,01/09/2025,04:20A,PHTO SCHOOL ZN SPEED VIOLATION,50,25,2.16,0,77.16,0,000,QN,DEPARTMENT OF TRANSPORTATION,,04/03/2025
KYC1379,NY,PAS,4941180227,03/23/2025,12:41A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
JGN3389,NY,PAS,4939783250,03/11/2025,01:03P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
HNP3323,NY,PAS,9194107166,03/27/2025,08:50A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,026,NY,TRAFFIC,,
LVT8591,NY,PAS,4966011498,09/24/2025,02:57P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
6EZ8245,MD,PAS,4784472848,06/24/2022,12:43P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,17.46,0.09,92.37,0,000,QN,DEPARTMENT OF TRANSPORTATION,,09/15/2022
HXU6220,NY,PAS,4939783480,03/11/2025,01:10P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
JKV1603,NY,PAS,4939205678,03/06/2025,01:39P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
JHT9235,NY,PAS,4939783625,03/11/2025,01:11P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
PBAREP,NY,SRF,4939205708,03/06/2025,01:40P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
JPK4881,NY,PAS,4965450590,09/19/2025,07:38P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
W800FV,NY,PAS,4939205897,03/06/2025,01:41P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,ST,DEPARTMENT OF TRANSPORTATION,,
KYF9323,NY,PAS,2026971470,10/21/2025,08:36A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,088,Kings,DEPARTMENT OF SANITATION,,
EGN3327,NY,PAS,4965450656,09/19/2025,07:42P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
BT31592,CT,PAS,2026996507,10/06/2025,09:49A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,032,NY,DEPARTMENT OF SANITATION,,
LJX3892,NY,PAS,9196197778,04/15/2025,04:52P,INSP. STICKER-EXPIRED/MISSING,65,0,0,0,65,0,034,NY,TRAFFIC,,
HHJ8549,NY,PAS,4966011553,09/24/2025,02:58P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
LPZ6030,NY,PAS,4941180562,03/23/2025,12:55A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
LHV5467,NY,PAS,9194107282,03/27/2025,09:15A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,026,NY,TRAFFIC,,
KTC6687,NY,PAS,4784768208,06/15/2022,06:39P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,17.37,0.04,92.33,0,000,BK,DEPARTMENT OF TRANSPORTATION,,09/22/2022
GVG8281,NY,PAS,4784780270,06/22/2022,03:13P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,17.33,0.13,92.2,0,000,BX,DEPARTMENT OF TRANSPORTATION,,09/22/2022
MDL7467,PA,PAS,9049184765,05/07/2023,06:55A,NO PARKING-DAY/TIME LIMITS,60,60,16.71,0.01,136.7,0,040,BX,TRAFFIC,,08/24/2023
HXD6091,NY,PAS,9049196330,05/01/2023,12:07P,NO PARKING-STREET CLEANING,65,60,17.63,0.28,142.35,0,043,BX,TRAFFIC,,08/17/2023
JPR5023,NY,PAS,9194108560,04/03/2025,08:08A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,025,NY,TRAFFIC,,
32130ND,NY,COM,4939205710,03/06/2025,01:40P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,MN,DEPARTMENT OF TRANSPORTATION,,
83581MK,NY,COM,4966011590,09/24/2025,02:58P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
42449ND,NY,COM,4966011530,09/24/2025,02:57P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
P65URT,NJ,PAS,4049629574,11/18/2025,04:57P,BUS LANE VIOLATION,50,0,0,0,50,0,000,MN,DEPARTMENT OF TRANSPORTATION,,
MRH2281,PA,PAS,4939784526,03/11/2025,01:44P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
T750504C,NY,OMT,5701184006,11/13/2024,10:30P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
LPF3880,NY,PAS,5701183993,11/13/2024,10:26P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,QN,TRANSIT AUTHORITY,,
JBX2356,NY,PAS,5701184407,11/14/2024,08:04A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
T106164C,NY,OMT,5701184432,11/14/2024,08:06A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
JBS9841,NY,PAS,4966011681,09/24/2025,02:59P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
BKE8607,NY,PAS,4928719074,12/06/2024,02:39P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,2.51,27.51,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,ADMIN REDUCTION,02/27/2025
LUR8703,NY,PAS,4966011693,09/24/2025,02:59P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LST0521,PA,PAS,4926472958,11/17/2024,02:37P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,2.55,0,77.55,0,000,QN,DEPARTMENT OF TRANSPORTATION,,02/06/2025
LPU2618,NY,PAS,4926473008,11/17/2024,02:53P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,2.57,0.06,77.51,0,000,BX,DEPARTMENT OF TRANSPORTATION,,02/06/2025
LGW8438,NY,PAS,4932524341,01/01/2025,09:36A,PHTO SCHOOL ZN SPEED VIOLATION,50,25,1.41,0.07,76.34,0,000,QN,DEPARTMENT OF TRANSPORTATION,,03/27/2025
DTH1323,NY,PAS,9196198655,04/18/2025,03:21P,NO PARKING-DAY/TIME LIMITS,60,0,0,0,60,0,028,NY,TRAFFIC,,
LJN1597,NY,PAS,4933815008,01/14/2025,07:34P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,1.3,0.09,76.21,0,000,ST,DEPARTMENT OF TRANSPORTATION,,04/03/2025
LSU9115,NY,PAS,4941180719,03/21/2025,05:42P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LJV4324,NY,PAS,4941180847,03/22/2025,09:10A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
JER3281,NY,PAS,4939784435,03/11/2025,01:37P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
LHB2193,NY,PAS,4939784642,03/11/2025,01:50P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
LLU5535,NY,PAS,2023684201,04/15/2025,12:13P,NO PARKING-STREET CLEANING,65,0,0,0,65,0,050,Bronx,DEPARTMENT OF SANITATION,,
FGD9907,NY,PAS,2023686076,04/15/2025,09:40A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,084,Kings,DEPARTMENT OF SANITATION,,
484BM8,NY,MOT,8926876366,07/11/2024,01:36P,FAIL TO DSPLY MUNI METER RECPT,65,0,0,0,65,0,018,NY,TRAFFIC,,
XLGH22,NJ,PAS,4939206579,03/06/2025,01:47P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
KWL3707,NY,PAS,5701184985,11/14/2024,09:18A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
825DDD,NY,SPO,5701184870,11/14/2024,09:08A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,HEARING HELD-GUILTY,
JLT4184,NY,PAS,4965844075,09/23/2025,05:56P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,25,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LPZ5980,NY,PAS,4965450826,09/19/2025,07:55P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
LWB4074,NY,OMS,4966011711,09/24/2025,03:00P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
LUM1284,NY,PAS,4966011723,09/24/2025,03:00P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
BR37289,CT,PAS,4939784915,03/11/2025,12:01A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
S95VKL,NJ,PAS,2023691035,04/11/2025,08:50A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,077,Kings,DEPARTMENT OF SANITATION,,
3ZEC93,MA,PAS,9179901475,01/16/2025,11:56A,FAIL TO DSPLY MUNI METER RECPT,35,0,0,0,35,0,112,Q,TRAFFIC,,
HNK8365,NY,PAS,2023692258,04/15/2025,09:51A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,068,Kings,DEPARTMENT OF SANITATION,,
FLM1695,NY,PAS,4939206506,03/06/2025,01:46P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
KYJ5095,NY,PAS,4939206490,03/06/2025,01:46P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
95245NC,NY,COM,8927240728,07/10/2024,07:29A,FAIL TO DISP. MUNI METER RECPT,65,0,0,15,50,0,018,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,
T664017C,NY,OMT,5701185011,11/14/2024,09:21A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
29098ML,NY,COM,8927240960,07/11/2024,12:51P,NO STANDING-DAY/TIME LIMITS,115,0,0,25,90,0,018,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,
KMC4968,NY,PAS,5701185163,11/14/2024,09:33A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
GAL6452,NY,PAS,5701185096,11/14/2024,09:25A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
LJK8700,NY,PAS,4938016229,02/23/2025,02:23P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
LFH5572,PA,PAS,4939206968,03/06/2025,01:52P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
LLP2519,NY,PAS,4939785154,03/11/2025,10:11A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
GSY7076,NY,PAS,4939785257,03/11/2025,11:20A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
KTN1811,NY,PAS,4939785282,03/11/2025,11:29A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
DZU7106,NY,PAS,2023712567,04/11/2025,03:18A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,078,Kings,DEPARTMENT OF SANITATION,,
HCJ1978,NY,PAS,2023712579,04/11/2025,03:22A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,078,Kings,DEPARTMENT OF SANITATION,,
