plate,state,license_type,summons_number,issue_date,violation_time,violation,fine_amount,penalty_amount,interest_amount,reduction_amount,payment_amount,amount_due,precinct,county,issuing_agency,violation_status,judgment_entry_date
L90SBC,NJ,PAS,4939201168,2025-03-06,01:00P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
87AGJY,FL,PAS,4784069288,2022-06-20,09:49A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,13.89,0.07,88.82,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2022-09-15
KVN2026,NY,PAS,4784398569,2022-06-24,07:48P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,16.81,0.0,91.81,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2022-09-15
HAA3408,NY,PAS,4939778678,2025-03-11,11:39A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
GRB8691,NY,PAS,4939201363,2025-03-06,01:01P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KEM4402,NY,PAS,4939201247,2025-03-06,01:01P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KEM4402,NY,PAS,4939201387,2025-03-06,01:01P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
FJP9965,NY,PAS,4939201673,2025-03-06,01:04P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KEK9815,NY,PAS,4939201510,2025-03-06,01:02P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
K126591,TX,PAS,5701180207,2024-11-13,03:27P,NO STANDING-OFF-STREET LOT,100.0,0.0,0.0,0.0,100.0,0.0,000,Queens,TRANSIT AUTHORITY,UNKNOWN,
GWT8040,NY,PAS,5701180190,2024-11-13,03:27P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,TRANSIT AUTHORITY,UNKNOWN,
LJE1289,NY,PAS,5701179874,2024-11-13,03:07P,NO STANDING-OFF-STREET LOT,150.0,0.0,0.0,0.0,150.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
LKJ5254,NY,PAS,9196194868,2025-05-06,02:28P,FAIL TO DSPLY MUNI METER RECPT,65.0,0.0,0.0,0.0,65.0,0.0,019,Manhattan,TRAFFIC,UNKNOWN,
KMU7414,NY,PAS,2023553350,2025-04-11,12:46P,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,024,Manhattan,DEPARTMENT OF SANITATION,UNKNOWN,
CXD6467,NY,PAS,2023553532,2025-04-15,11:58A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,020,Manhattan,DEPARTMENT OF SANITATION,UNKNOWN,
LLV8738,NY,PAS,2023559870,2025-04-15,10:21A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,062,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
HPD4107,NY,PAS,4939201557,2025-03-06,01:03P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LSH7089,NY,PAS,4939201569,2025-03-06,01:03P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KFV7129,NY,PAS,4939201697,2025-03-06,01:04P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
S1596498,GA,PAS,2011883817,2023-09-21,UNKNOWN,UNKNOWN,59.94399185336049,4.760692464358452,1.0263034623217924,1.8407230142566193,63.7833401221996,0.10692464358452139,,UNKNOWN,UNKNOWN,UNKNOWN,
LVP5827,NY,OMS,5707328180,2025-11-04,04:15P,MTA CAMERA VIOLATION - DOUBLE PARKING,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,TRANSIT AUTHORITY,UNKNOWN,
F38WGC,NJ,PAS,5707328191,2025-11-04,04:15P,MTA CAMERA VIOLATION - DOUBLE PARKING,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,TRANSIT AUTHORITY,UNKNOWN,
P42VZG,NJ,PAS,5707328269,2025-11-04,04:17P,MTA CAMERA VIOLATION - DOUBLE PARKING,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
T140801C,NY,OMT,8571789344,2024-11-18,10:07A,FIRE HYDRANT,115.0,0.0,0.0,0.0,115.0,0.0,061,Brooklyn,TRAFFIC,UNKNOWN,
JLT5038,NY,PAS,5701179916,2024-11-13,03:10P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
J20RHW,NJ,PAS,5701180049,2024-11-13,03:17P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,TRANSIT AUTHORITY,UNKNOWN,
EJLD05,CO,PAS,8571789769,2024-11-19,06:30P,NO STANDING-BUS STOP,115.0,0.0,0.0,0.0,115.0,0.0,072,Brooklyn,TRAFFIC,UNKNOWN,
KTT6028,NY,PAS,5701180517,2024-11-13,03:44P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
JLD1360,NY,PAS,5701180384,2024-11-13,03:37P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,TRANSIT AUTHORITY,UNKNOWN,
HVU3328,NY,PAS,4965841712,2025-09-23,04:49P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,25.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KKF1193,NY,PAS,4966011000,2025-09-24,02:51P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KLV6202,NY,PAS,9196194947,2025-05-06,04:38P,INSP. STICKER-EXPIRED/MISSING,65.0,0.0,0.0,0.0,65.0,0.0,019,Manhattan,TRAFFIC,UNKNOWN,
CCS8686,NY,PAS,4939779439,2025-03-11,11:55A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
K80URH,NJ,PAS,4941177411,2025-03-22,05:57P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
C230778,CT,COM,2023569199,2025-04-15,01:15A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,094,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
GUU8871,NY,PAS,2023590334,2025-04-15,11:41A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,068,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
KRA1693,NY,PAS,4939202033,2025-03-06,01:06P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
HLF3673,NY,PAS,4965841839,2025-09-23,04:53P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
JNV3996,NY,PAS,8571433835,2022-07-21,03:44P,FIRE HYDRANT,115.0,0.0,0.0,0.0,115.0,0.0,072,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,
K113947,TX,PAS,5701180694,2024-11-13,03:57P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,TRANSIT AUTHORITY,UNKNOWN,
KPT3507,NY,PAS,5701180554,2024-11-13,03:46P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
C71UXT,NJ,PAS,5701180700,2024-11-13,03:57P,NO STANDING-OFF-STREET LOT,100.0,0.0,0.0,0.0,100.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
LHB6442,NY,PAS,5701180657,2024-11-13,03:54P,NO STANDING-OFF-STREET LOT,100.0,0.0,0.0,0.0,100.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
LLX1040,NY,PAS,5701180724,2024-11-13,03:58P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
G78UHP,NJ,PAS,5701180591,2024-11-13,03:49P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
LBF7984,NY,PAS,4939202318,2025-03-06,01:09P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
MKD9682,PA,PAS,4965449423,2025-09-19,06:31P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LHZ4623,NY,PAS,9196196105,2025-04-10,01:39P,FAIL TO DSPLY MUNI METER RECPT,35.0,0.0,0.0,0.0,35.0,0.0,023,Manhattan,TRAFFIC,HEARING HELD-GUILTY,
HMP6484,NY,PAS,4965449435,2025-09-19,06:31P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
J76ADA,NJ,PAS,4941177745,2025-03-22,07:10P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,HEARING HELD-GUILTY,
USAYYDS,NY,SRF,4941177782,2025-03-22,07:19P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
767MML,NY,ORG,4939779816,2025-03-11,12:02P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KLW3640,NY,PAS,2023596440,2025-04-15,09:13A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,109,Queens,DEPARTMENT OF SANITATION,UNKNOWN,
45125MD,NY,COM,2023599763,2025-04-15,09:11A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,25.0,40.0,0.0,066,Brooklyn,DEPARTMENT OF SANITATION,HEARING HELD-GUILTY REDUCTION,
JDR8052,NY,PAS,4941177915,2025-03-22,07:44P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
S1615458,GA,PAS,2011883830,2023-09-21,UNKNOWN,UNKNOWN,59.94399185336049,4.760692464358452,1.0263034623217924,1.8407230142566193,63.7833401221996,0.10692464358452139,,UNKNOWN,UNKNOWN,UNKNOWN,
TLF3256,VA,PAS,1498526081,2025-04-21,01:53P,NO STANDING-EXC. TRUCK LOADING,95.0,0.0,0.0,0.0,95.0,0.0,078,UNKNOWN,POLICE DEPARTMENT,UNKNOWN,
73234NE,NY,COM,9188792857,2025-03-17,12:58P,NO PARKING-DAY/TIME LIMITS,65.0,10.0,0.0,55.09999999999991,0.0,0.0,009,Manhattan,TRAFFIC,HEARING HELD-NOT GUILTY,
LBV3077,NC,PAS,5701180918,2024-11-13,04:14P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
KHM8580,NY,PAS,5701181017,2024-11-13,04:19P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
HAC7475,NY,PAS,1498525891,2025-03-24,08:20A,NO STANDING-EXC. AUTH. VEHICLE,95.0,10.0,0.0,0.0,105.0,0.0,078,Brooklyn,POLICE DEPARTMENT,UNKNOWN,
LKN5983,NY,PAS,4965842248,2025-09-23,05:06P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
JKV1997,NY,PAS,4936317100,2025-02-07,03:14P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,1.88,0.02,76.86,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,HEARING HELD-GUILTY,2025-05-01
AY41862,CT,PAS,4941178180,2025-03-22,09:02P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
3TGM96,MA,PAS,4941177952,2025-03-22,07:48P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
2962553,IN,PAS,9049099919,2023-05-15,08:58A,PLTFRM LFTS LWRD POS COMM VEH,65.0,0.0,0.0,55.09999999999991,0.0,0.0,006,Manhattan,TRAFFIC,HEARING HELD-NOT GUILTY,
LAG6939,NY,PAS,4939780326,2025-03-11,12:11P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
HRE6183,NY,PAS,4939780144,2025-03-11,12:07P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
MVJ4853,PA,PAS,2023606408,2025-04-10,08:11A,NO STANDING-BUS STOP,115.0,0.0,0.0,0.0,115.0,0.0,061,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
9337HU,SC,PAS,4938009833,2025-02-23,01:00P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LPJ7637,NY,PAS,4938009894,2025-02-23,01:02P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,HEARING HELD-GUILTY,
TXA5825,VA,PAS,1490127215,2023-11-17,08:17A,CROSSWALK,115.0,10.0,0.0,0.0,125.0,0.0,071,UNKNOWN,POLICE DEPARTMENT,UNKNOWN,
LCG9470,NY,PAS,1498526251,2025-02-22,09:09P,FIRE HYDRANT,115.0,30.0,0.0,0.0,145.0,0.0,078,Brooklyn,POLICE DEPARTMENT,UNKNOWN,
XMVV80,NJ,PAS,9188793229,2025-03-19,10:49A,EXPIRED MUNI MTR-COMM MTR ZN,65.0,0.0,0.0,0.0,65.0,0.0,001,Manhattan,TRAFFIC,HEARING HELD-GUILTY,
LVT7693,NY,PAS,5707328350,2025-11-04,04:21P,MTA CAMERA VIOLATION - DOUBLE PARKING,150.0,0.0,0.0,0.0,150.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
KHA2730,NY,PAS,2023608077,2025-04-15,08:15A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,078,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
Y93UAJ,NJ,PAS,2023620946,2025-04-11,11:30A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,026,Manhattan,DEPARTMENT OF SANITATION,UNKNOWN,
LSA8015,NY,PAS,4938010732,2025-02-23,12:38P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
W70PBS,NJ,PAS,9196196154,2025-04-10,02:08P,FAIL TO DSPLY MUNI METER RECPT,35.0,0.0,0.0,0.0,35.0,0.0,028,Manhattan,TRAFFIC,UNKNOWN,
GTX4977,NY,PAS,4965449575,2025-09-19,06:40P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
T769283C,NY,OMT,5701181080,2024-11-13,04:22P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,HEARING HELD-GUILTY,
KTV8648,NY,PAS,5701181285,2024-11-13,04:36P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,TRANSIT AUTHORITY,HEARING HELD-GUILTY,
JKX4174,NY,PAS,5701181649,2024-11-13,05:03P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,TRANSIT AUTHORITY,UNKNOWN,
LFM0676,PA,PAS,5701181595,2024-11-13,04:59P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
B31UMG,NJ,PAS,4941178294,2025-03-22,09:42P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
G70VXF,NJ,PAS,4965449642,2025-09-19,06:43P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
GDU6432,NY,PAS,4965449721,2025-09-19,06:46P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
TEXCA,NY,SRF,5707328427,2025-11-04,04:24P,MTA CAMERA VIOLATION - DOUBLE PARKING,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
KSB9735,NY,PAS,9196196919,2025-04-12,08:16A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,028,Manhattan,TRAFFIC,UNKNOWN,
MTE2175,PA,PAS,4941178830,2025-03-22,11:57P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
JAD4329,NY,PAS,4965449903,2025-09-19,06:51P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
4KYX73,MA,PAS,4939780995,2025-03-11,12:22P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LPX3555,NY,PAS,5701181560,2024-11-13,04:58P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,TRANSIT AUTHORITY,UNKNOWN,
LED8364,NY,PAS,5701181716,2024-11-13,05:12P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,TRANSIT AUTHORITY,UNKNOWN,
CF8348,FL,PAS,5701182034,2024-11-13,05:51P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
EG77699,IL,PAS,5701181900,2024-11-13,05:37P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,TRANSIT AUTHORITY,UNKNOWN,
KPF6837,NY,PAS,5802388596,2025-01-15,09:39P,EXPIRED METER-COMM METER ZONE,100.0,0.0,0.0,0.0,100.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
LEK2401,NY,PAS,4939780818,2025-03-11,12:19P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
FDW1764,NY,PAS,4939203530,2025-03-06,01:19P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LTC2623,NY,PAS,4939781124,2025-03-11,12:24P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LPM4502,PA,PAS,2023625130,2025-04-11,07:35A,DOUBLE PARKING,115.0,0.0,0.0,0.0,115.0,0.0,044,Bronx,DEPARTMENT OF SANITATION,UNKNOWN,
KVV1380,NY,PAS,2023639530,2025-04-15,01:17A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,072,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
BHJ4587,TX,PAS,1490128207,2023-07-25,12:56P,OBSTRUCTING DRIVEWAY,95.0,10.0,0.0,0.0,0.0,0.10692464358452139,071,Brooklyn,POLICE DEPARTMENT,UNKNOWN,
LSS9857,NY,PAS,5707328464,2025-11-04,04:26P,MTA CAMERA VIOLATION - DOUBLE PARKING,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,TRANSIT AUTHORITY,UNKNOWN,
HJV1758,NY,PAS,1494950571,2024-05-23,07:55P,PEDESTRIAN RAMP,150.0,60.0,3.67,0.02,201.25599999999994,0.0,052,Bronx,POLICE DEPARTMENT,UNKNOWN,2024-09-12
LKM7649,NY,PAS,4965450036,2025-09-19,06:57P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KMY4866,NY,PAS,4938011682,2025-02-23,01:10P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KLT9743,NY,PAS,1499030551,2025-06-20,04:36A,FIRE HYDRANT,115.0,0.0,0.0,0.0,115.0,0.0,072,UNKNOWN,POLICE DEPARTMENT,UNKNOWN,
KPX2398,NY,PAS,4941179195,2025-03-23,12:06A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KVW2911,NY,PAS,4965450061,2025-09-19,06:58P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KHV2752,NY,PAS,5701181972,2024-11-13,05:47P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,TRANSIT AUTHORITY,UNKNOWN,
KYL6354,NY,PAS,5701182101,2024-11-13,06:06P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,HEARING HELD-GUILTY,
T772786C,NY,OMT,5701182381,2024-11-13,06:36P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,TRANSIT AUTHORITY,UNKNOWN,
JRT6459,NY,PAS,4939781409,2025-03-11,12:29P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LCJ1865,NY,PAS,4939781630,2025-03-11,12:33P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
R19GXN,NJ,PAS,4939781653,2025-03-11,12:33P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LKA7065,NY,PAS,4939203852,2025-03-06,01:22P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
JANAZAH3,NY,SRF,4939781367,2025-03-11,12:27P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KRZ3340,NY,PAS,4939203840,2025-03-06,01:22P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KRS5711,NY,PAS,4939203712,2025-03-06,01:20P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
HCC7789,NY,PAS,4939781525,2025-03-11,12:31P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
JKD3577,NY,PAS,2023643429,2025-04-11,07:47A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,062,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
CY6688,NY,SRF,2023643727,2025-04-15,11:52A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,062,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
GBT8610,NY,PAS,4939204133,2025-03-06,01:25P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
JPU3466,NY,PAS,4938012030,2025-02-23,01:16P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
F59MUP,NJ,PAS,4965842900,2025-09-23,05:24P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Manhattan,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KSB9735,NY,PAS,9196196920,2025-04-12,08:17A,FRONT OR BACK PLATE MISSING,65.0,0.0,0.0,0.0,65.0,0.0,028,Manhattan,TRAFFIC,UNKNOWN,
